Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Eritrea,ERI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154926145.9126,1310318715.90375,1588386838.47483,1633788955.24089,1785058837.07344,1926233510.02823,1960377599.52023,1960641860.30086,1899038769.45137,2065307884.56551,2127379250.62751,2070886355.8446,2100950149.6029,2155038051.30131,2134151053.76576,2164601595.02151,1952837971.21425,2028539764.99879,2073049788.74561,2252986366.41081,,,,,,,,,,,,
Spain,ESP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,189278929999.793,211687045841.934,232757184921.918,255093725552.564,268635402109.332,285433536189.66,306116222365.523,319402702365.753,340473762960.806,370799813989.341,386704096414.729,404683801625.874,437664502790.704,471751850974.362,498258576598.269,500960150616.396,517510829852.726,532200759443.856,539986873776.567,540211219502.078,552143016545.967,551411601239.184,558284735137.638,568167021108.246,578307026952.115,591732054153.262,610983001511.047,644874977788.821,677726999867.622,710441087303.86,737305660791.841,756077467226.836,763103054853.539,755231709959.596,773230356774.81,794552137824.609,815691686929.687,845892627812.5,883053543058.203,922707533769.14,971112252648.437,1009306124395.31,1036869753137.11,1067788548860.16,1101132739762.11,1141347034482.81,1188172916518.75,1231003442635.55,1241923268505.08,1195188366526.17,1197135561649.22,1187386271879.3,1152252436684.76,1136082395816.8,1151939554049.61,1196156971279.69,1232493518447.66,1269169576560.16,1298163367417.97,1323918490148.05,1173978918108.98,1238777799460.16,,
Estonia,EST,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10254019388.509,10760877052.8203,12165173094.8168,12693120380.1531,12639171425.3594,13914164835.0824,14749525966.5371,15748270637.7266,16945180968.259,18098132398.0648,19822237764.1937,21757994918.8512,23407063928.1871,22205813183.2266,18957312552.2555,19420679530.2801,20831219910.825,21503693454.807,21817309477.984,22474308645.6805,22890762090.1508,23613094924.4117,24980775931.5047,25926098666.5234,26895658710.6379,26747463292.8629,28890861346.9492,,
Ethiopia,ETH,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,10919391170.2098,11019414306.4004,11926863704.7478,11587184067.8602,10295867375.1358,11290614170.1469,12855417691.6094,12920167201.1509,12873519689.4568,13224509996.5297,12280613280.0666,11215579531.3139,12689624528.6185,13094419056.693,13896781078.9582,15623619245.3033,16113248919.1867,15556030352.599,16359055323.3678,17352576330.7606,18793066846.4797,19077730261.0075,18665391883.2633,21198771447.52,23704204628.4676,26272490503.099,29282310890.1994,32441439350.5667,35297114307.5407,39727092173.7156,44167904219.3321,47987461378.629,53065624131.0235,58508826790.9767,64589334978.8013,70682358692.8433,77442553522.3413,82721152428.0532,89640020508.4013,95071785237.7134,100431269846.861,,
European Union,EUU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,5131599812287,5318110060705.05,5571240822942.54,5906018164137.15,6088853051061.72,6048552925240.13,6344455958356.56,6526833945775.29,6725918213811.81,6986354604408.85,7131338024902.1,7167852992280.53,7226093931485.85,7330787863722.06,7513788525388.27,7690580087261.08,7889445706943.65,8088287212581.87,8424956836423.55,8755061214539.92,9051213201246.74,9219468995912.39,9326428035316.43,9272924114968.55,9518875283952.24,9772371628563.15,9956301585483.45,10220494419714,10528273620711.5,10838819189660.2,11261590536569.2,11506631652624.6,11634434340361.1,11740084978967.9,12044459572434.6,12276281707764.5,12705180051200.3,13106139091148.8,13190113367375.6,12616540059806.4,12897284053720.6,13141507141145.5,13049531913391.8,13038593579591.6,13246894794118.9,13552508209135.2,13820458370737.4,14212749493394.1,14506378217924.9,14768233874546.2,13929755483882.5,14680920477112,,
Fragile and conflict affected situations,FCS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,361347503862.351,409361133283.639,464984160580.457,509400547668.592,523237786730.95,545045255848.458,597893664039.858,595654905759.33,639960063276.49,667806880563.443,659813946466.089,697592981730.093,740285987065.299,710278096034.821,702056018395.625,668660351311.877,664298993417.254,685523662664.231,699681764290.704,729859748346.258,753438658343.654,757935893006.601,796112504308.767,736119484846.455,740804982977.25,729291452828.648,701566150802.12,702040738111.907,727425876306.466,763447774808.818,807346804294.864,834138331292.615,879527265327.699,917570847576.482,960177194461.594,972008321711.073,1079546578803.49,1142590072013.94,1209546866829.77,1282246547278.22,1346815166143.81,1385636736812.07,1481873257536.42,1481932099009.11,1553474291013.47,1607552011755.55,1642675206506.57,1656899738196.16,1699496206528.47,1742719334901.49,1789549840589.19,1828931898539.88,1754341792707.11,1794456108403.43,,
Finland,FIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,50609868256.8301,54458581967.7417,56082507221.7539,57924873462.1891,60959376045.0995,64191965073.93,65715126795.1658,67140375445.5167,68686812988.0757,75276136628.2294,78899731715.7179,80759336343.6144,87006463097.9461,93082844694.5136,96095501717.889,97829927772.9265,98166836909.7293,98401957114.9203,101275006350.294,108487737735.285,114334193866.016,115838693345.703,119439062675.781,123161478423.828,127149067752.734,131661456678.906,135289563831.25,140125930521.484,147436510957.812,154936818098.437,155975322164.062,146794102994.141,141957736303.906,141017978885.547,146606595315.625,152788801142.187,158391841239.844,168424056796.875,177615261582.812,185394056458.984,196097527314.844,201215710279.297,204650762188.672,208751521832.422,217085073153.906,223119713766.016,232105658667.187,244405718572.656,246321847334.766,226432719257.422,233646772072.266,239599308730.469,236250798826.562,234120534076.562,233266209150.781,234534382384.766,241128217493.75,248826017928.906,251661932877.344,254744159687.5,249126695922.266,256533803980.078,,
Fiji,FJI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,864446544.744491,894854160.82616,927123515.922025,986077186.163771,1034170938.78048,1006245562.62227,1006245562.62227,1140597742.63534,1230889987.0366,1262848944.05993,1423264997.40566,1521313533.28285,1635188060.3188,1825080299.58435,1872553374.1503,1882481861.66237,1933989638.50072,2048172615.78608,2086338294.02532,2341389390.25554,2303846219.69808,2449679467.66648,2303225718.73994,2212015147.07435,2397670119.70054,2287054211.3071,2464298807.83955,2301284948.9616,2323279591.99867,2496099821.28229,2640873678.80633,2569569990.99605,2726313809.52243,2784385177.5739,2926388810.7299,2999548488.22806,3143526828.56736,3074369258.1842,3114336072.42254,3388397606.90956,3330794901.26245,3397410804.17571,3506127919.79919,3541189176.02353,3728872191.89244,3754974312.24188,3824534605.77371,3792001037.3105,3831164604.85603,3778063218.79113,3889692610.8071,3994914359.31828,4051295160.21112,4243092365.26566,4480854677.6417,4682546881.15833,4797065682.96886,5053870115.24911,5246541381.63422,5216009324.46015,4329275480.64859,4107979915.10721,,
France,FRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,521063228394.417,547012759973.19,584447414017.366,620879995295.485,662181550405.328,694373557438.493,730840925163.32,766806695424.451,801246352672.883,858210764567.69,910636112294.556,959052047239.664,1002318472123.85,1065911376205.15,1111755362632.65,1101083792491.43,1149055358647.74,1188862221373.28,1236161624649.22,1280045228283.46,1300253881649.64,1314153853595.82,1347078619777.78,1363794045035.68,1384438090121.85,1406904493488.19,1439787739478.76,1476673666392.57,1546714398124.5,1613901522615.43,1661090955411.7,1678502109603.77,1705347110174.84,1694626166709.98,1734591250411.78,1771133801947.67,1796159810500.7,1838123429815.53,1904087419529.25,1969233367607.74,2046499571261.18,2087096421588.52,2110796058518.4,2128171303325.76,2188393293109.35,2224791087607.91,2279283420792.28,2334550031985.42,2340501872979.04,2273251909006.52,2317567536989.14,2368384855035.17,2375801091055.54,2389493466482.81,2412341398046.84,2439188643162.5,2465909086487.94,2522413420333.78,2569458097202.24,2616812485718.01,2413104454442.24,2577595870536.12,,
Faroe Islands,FRO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573908649.0584,,,,,,,,
Micronesia, Fed. Sts.,FSM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,218165732.316142,220783197.610877,226410747.994556,234394017.143497,243162525.880859,261223036.414529,271692897.593468,293810479.333976,292240000.157136,312739072.232645,302786553.06921,284434849.521501,292542710.018472,296563529.330979,310899125.003711,317638182.0248,319375655.487445,324396608.28907,314404696.27295,320824422.528081,320564377.351049,314678221.396249,307099219.76208,310456119.002577,317470533.372672,327593318.653529,321477741.865646,309648107.466093,302508316.50838,316489900,319338880.100054,327904142.657279,328598163.580178,332458532.270118,326589258.966469,316176982.024014,,
Gabon,GAB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1696430396.42149,1946939612.83482,2091971264.2585,2219423259.69408,2320505863.00802,2513881405.59201,2627207294.15752,2735320890.11045,2803944644.68843,3030584978.93241,3293619819.1751,3631503413.67836,4043205891.04162,4454902646.96136,6214014295.29188,7406490779.08232,10045078150.8308,8781197259.97673,6669389035.51109,6701028969.22081,6872102027.72108,7222258254.41941,6998547331.80659,7391042710.22575,7946028886.90841,7760652059.01559,7698287634.93325,6378335987.22336,7197655776.13204,7812717774.2031,8218372618.78488,8720720931.355,8451237952.71145,8784770707.36393,9110927707.08021,9564091381.05935,9910794381.96711,10479512175.3514,10843972169.5593,9875321038.86609,9689372062.04823,9896262772.69652,9871617795.94629,10093465625.2956,10163064416.8734,10435048685.5438,10142180867.7295,10751534050.3411,10395827002.6048,10409376000.3515,11147389028.9243,11937934362.9942,12564804478.7562,13273295983.6773,13846033985.5316,14383107714.0388,14683922099.6348,14753324487.264,14876945039.3652,15460241608.8257,15176119308.2143,15398037653.6153,,
United Kingdom,GBR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,781539751882.685,802462500630.958,811312936981.779,850859444952.865,897943108490.366,917178635134.832,931606776041.736,957565762616.266,1009667714730.69,1029094699270.8,1099494179036.87,1138028343295.67,1187210145074.44,1264661936633.32,1233242624053.89,1215068950286.53,1250430691746.86,1281163158240.77,1335026594984.01,1385076962841.54,1356940956112.01,1346251737065.8,1373107994676.35,1431078641822.13,1463551322001.21,1524250868906.43,1572269961561.86,1657058366319.62,1752047807086.21,1797208638459.24,1810395755745.72,1790424889823.09,1797605961499.99,1842363311360.28,1913220774275.94,1961657209971.38,1999081845521.52,2086373375047.13,2152246177454.06,2217116394065.01,2307855285267.75,2357645605496.07,2399393975746.24,2474328328787.79,2532350622459.43,2599922287719.73,2656091147154.86,2724178993507.05,2719974378108.14,2597290325456.68,2660406373660.76,2688809162463.69,2727755400457.14,2777396821941.01,2866265260991.21,2934857946213.47,2998403672734.88,3071671779449.63,3124044429026.19,3174163743964.48,2824026234231.55,3036531677286.59,,
Georgia,GEO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,7043865541.79703,7574665277.83899,8048081823.02913,8406731295.11304,8808417503.19482,9870018220.156,10113900066.0997,10400818648.0413,11075078919.9313,12050604366.5448,12940052883.268,13729080919.6669,14675913871.6785,15766206253.4702,16928230216.3663,17702911106.9493,18635398434.319,19008393116.3795,19826112679.2403,20902060542.0174,21934968349.7114,20141724170.4491,20399949704.3141,21533280758.3837,19983917733.2217,17028650835.0593,13435605384.9205,7403018640.10929,5233934032.52104,4689605208.65465,4811534790.46402,5350426783.58965,5913240382.49681,6096840743.84171,6271774776.36276,6387071387.65258,6693999118.67096,7060417705.9005,7841209756.31252,8295568369.1006,9091078041.68686,9947436742.60785,11198720178.0285,11469569250.4296,11050871061.5608,11741493896.7964,12610364429.5598,13413519587.538,13899264090.2481,14515269025.6907,14953950557.4406,15388577975.5872,16133785748.9094,16915132067.1573,17757903230.0709,16557390869.4311,18290210785.518,,
Ghana,GHA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7657961446.31455,7920604560.08909,8246074764.03763,8609394690.60737,8799604415.24947,8920070900.23314,8540228380.11631,8802871493.51297,8835341794.23543,9366007881.26322,10276709090.1022,10812755036.6087,10543770951.8193,10847914902.2316,11591270096.8504,10150286399.5345,9791962734.27046,10014642467.915,10863477114.2983,10590267028.7428,10640220888.6884,10267486827.6525,9556601933.75619,9120463707.14104,9909162140.99063,10413698752.0729,10955123682.8982,11480410785.6072,12126547679.3751,12743288457.2697,13167489322.3452,13862973249.372,14400776078.7154,15099213798.2837,15597487814.2903,16238921862.2626,16986311933.069,17699118297.6872,18531046023.0503,19346411459.7878,20062228699.5951,20864717873.2744,21803630085.5591,22937418879.029,24221914334.1385,25651008204.7789,27292650312.4889,28479012450.3694,31084784829.1968,32590683205.3119,35165253297.9777,40104959886.0754,43831829349.7696,47037042836.2845,48380533745.4072,49406568432.6711,51073282096.8342,55224975510.7673,58648966891.8988,62465709576.1815,62786746873.6125,66149905092.1402,,
Gibraltar,GIB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,2961299977.68027,3059021065.89557,3251987684.67027,3382180231.47902,3528427827.16967,3620640571.66996,3739069816.71358,3927673902.78714,4083606449.28652,4271765689.32853,4462353723.0239,4693575197.87211,4864614768.68903,5050054079.93871,5176459991.95113,5365832833.3741,5642957143.79468,5713415177.80445,5847115795.51907,6022369792.89926,6094012031.46384,6509469541.3027,6778506969.29686,6702408599.79992,7025019665.7516,7419271621.56082,7858142776.482,8168200501.23199,8470142371.43376,8794202443.67366,9745790305.01699,10749607227.1255,11433120134.886,12075308713.989,12669446068.0109,13163554464.6514,,
Gambia, The,GMB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,253504773.442959,253504773.442959,277780754.248024,284546168.077064,302056702.688804,301857716.675748,302587321.220879,330577644.713021,350011622.167483,393390064.369992,422309056.01096,436834697.198992,464427126.309977,458258683.420194,486991867.670048,503169221.354529,499322076.852569,553664435.770141,573237898.162617,568581689.294892,591842768.424302,606368558.411462,633514629.273472,670864889.837969,694740161.986683,716326011.323488,740528437.976655,762833905.234587,764011308.547646,770748728.83124,787886678.574085,826493118.811998,855420367.242976,910167262.620829,960226464.033935,1015919601.2835,982902212.720932,1050427591.01692,1124482736.1904,1098037945.51549,1091937455.56725,1125167836.81472,1195557273.78416,1275249825.5969,1350595867.70556,1240786424.0015,1305823103.61432,1343336382.19183,1324430501.09843,1378176868.31568,1404959801.54615,1472715550.98331,1579264906.00789,1677527607.99611,1687449970.54799,1759428016.77239,,
Guinea-Bissau,GNB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,364481443.937127,350226693.273523,372553157.781871,376688098.419382,393862216.827269,424763009.152068,445760978.661755,413799604.587999,468115120.195062,477450011.474611,401284075.064376,474187472.373752,494103735.686359,477312670.549149,520792146.051979,542490913.825284,538184362.583594,553791709.138595,579266127.694456,614601361.608203,652092044.582728,685348739.005025,692887574.936628,707438214.008098,730076237.001025,762199591.487719,850614744.071947,905904702.436624,651345664.684636,658025458.135225,693736416.618997,708921660.318477,701937523.451224,705928109.701827,725421622.574493,756368826.663681,773836090.653954,799086017.595086,824685276.009035,852468716.437881,891775800.885315,963873910.107892,947365805.394198,978211129.058856,987646569.671489,1048229629.42039,1113878213.74887,1179810632.61765,1194956294.73557,1248729327.89726,1218759824.0375,1265072726.92494,,
Equatorial Guinea,GNQ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,132086050.629715,139706650.316374,142782538.031865,149927929.083008,151444272.676564,170988426.951547,167003445.296737,174412949.550785,179044070.641744,176843300.172774,173733397.40927,171957427.078441,231704585.430591,257269045.958869,300152800.129817,352638310.360682,587424887.601085,1468403399.80228,1817508706.62082,2283954421.73026,2699948854.42164,4411173074.89441,5269712369.49853,6005113921.61542,8286980758.06021,9674942354.45101,10420388691.3463,12012844362.0111,14151023640.0286,14341122305.922,13061295326.954,13913404259.16,15070007724.4251,14447134391.011,14507099577.4145,13185496836.4124,12023008421.1761,11341603396.3651,10634279302.6072,10051326680.9301,9625001537.21392,9534008416.9666,,
Greece,GRC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,41914771900.3132,47449131818.6243,47622231251.791,53263021526.9891,58274899620.4631,64549946933.8335,68742144752.4872,72639470658.7383,77872213935.7845,86877097667.2429,94318336116.7917,101714003987.189,112048301071.386,121115674233.114,113317955505.08,120532692889.377,128791469699.11,132579229099.338,142187064851.808,146853758173.731,147848150225.85,145551002532.458,143902422818.307,142350258664.839,145212324832.108,148856511045.263,149627081061.957,146247209666.684,152518087763.465,158313775912.859,158313775912.859,163221502034.167,164364052890.136,161734227742.107,164968912718.564,168432797539.427,173253561149.881,181022595641.154,188073253821.134,193851986394.534,201450539792.111,209773694977.81,218002847793.364,230635091420.234,242307515416.657,243759281967.678,257537613577.613,265968743229.289,265077289564.136,253677021313.194,239780041723.274,215444010389.589,200176146628.861,195139720340.78,196067992081.695,195683527003.375,194730209118.466,196856953384.064,200141371166.33,203912718651.88,185552328472.832,201202601384.494,,
Grenada,GRD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,294938409.580263,310692256.060018,328097495.764274,326342882.694884,331349594.403365,345015318.645289,357548258.42962,370307243.749815,392450536.240661,420684502.396075,458955959.665542,472572227.009277,490377476.286533,510054421.24403,517121458.927788,512719986.061092,502676747.084983,511189859.51798,522075520.543684,545246457.540367,572593264.226071,639893030.668409,684035171.111819,717470482.872629,702949597.477612,727112249.392527,795925959.486872,790772734.346373,895757211.825448,859968770.941257,912628536.79293,921276081.186115,860349501.94549,855950855.386535,862498681.055348,852535581.579412,872582263.295196,936642944.308208,997007407.407407,1034300993.92112,1080214819.04837,1127327545.68561,1134940342.3459,978818749.518433,1024705223.28044,,
Greenland,GRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,713409403.463132,806586745.176455,856411814.94172,914699280.062503,966894344.267381,973142803.642582,1031134412.38761,1122104341.22029,1189618186.16532,1247440737.5017,1355668774.06849,1364687761.36282,1304373190.78895,1349468198.15303,1279570934.37709,1326357012.19696,1420492850.11948,1498845418.90699,1582834881.34466,1688244482.92505,1490390113.89542,1488699048.74781,1412601218.99183,1341576581.37848,1421056539.22956,1474043154.51535,1496590669.3289,1518574484.4858,1636385215.77379,1658932713.12615,1776743426.95294,1799290924.3053,1781816619.09558,1860751909.98913,1989266282.03924,2088480774.15728,2204510394.03133,2256370133.83959,2395500910.53732,2416244806.46062,2458186589.29546,2445981216.18907,2480082923.88117,2447884486.10122,2563966489.55083,2499115623.00272,2616123069.62063,2617502503.77714,2633811256.96937,2693633300.26335,2703236955.7834,,,
Guatemala,GTM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7658218960.61613,7987408907.82542,8269883724.71956,9058916963.90035,9478615901.2504,9892051261.07305,10437311413.3466,10866511988.3528,11819074238.4267,12378933031.6155,13085508119.7493,13816170774.432,14829317709.3133,15835165762.9163,16844662315.4712,17173131684.5496,18441756538.1776,19881914004.2593,20875351577.2409,21859302107.8261,22681207093.0812,22827922434.1128,22022076453.1579,21455648508.8404,21562218232.7989,21430831237.4184,21461487954.8212,22222079505.2706,23087048853.1851,23997276421.7073,24741807083.1084,25646923931.4704,26887809015.0783,27943728752.2308,29070906534.5551,30509494153.7098,31411897835.5379,32782741311.0725,34419756613.0456,35743906055.2192,37033856699.2542,37897699132.5642,39352700601.0882,40360278359.0408,41626750328.7627,42990453877.9055,45291044075.3986,48161463040.7346,49747672384.8696,49984918092.5488,51426570817.8819,53567925339.8243,55161415004.8632,57199529556.8023,59741463827.8038,62186186575.7433,63851409868.9298,65817938467.9666,68060272306.0466,70784258833.5355,69535565809.4126,75085039041.421,,
Guam,GUM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800664422.202,4842877343.03913,5157363603.27571,5345211101.00091,5149976342.12921,5186912647.86169,5292444949.95451,5315662056.41492,5435968880.80073,5440190172.88444,5556275705.18653,5650199454.04914,5751510464.05824,5799000000,5809553230.20928,5861264058.23476,5814829845.31392,5965741037.30664,5286113011.82893,5342045131.93812,,
Guyana,GUY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1555852774.95589,1628814869.09091,1646812064.96936,1444605655.78304,1608716937.55655,1778292091.76989,1871354987.56803,1952078164.81436,1972083599.70556,2110018751.87885,2199809690.29993,2268286484.81053,2193032203.38503,2220329299.6231,2391357711.92176,2594217101.09444,2634087968.19696,2564582824.7253,2518261617.69215,2472033983.34545,2514896326.63604,2552523348.40363,2215842085.89953,2065333522.99997,1961473314.11783,2008542150.93561,1990453175.38766,2008355243.45302,1934175977.75526,1839078992.21225,1782665526.16605,1890657018.27277,2037332030.16772,2203886072.87743,2391930958.7267,2512279686.62218,2712144537.77669,2879773122.52196,2831418722.66524,2915233015.03788,2875474953.40836,2941022027.77672,2974332836.22153,2955528348.89939,3001733663.71362,2943171112.81921,3094144293.34207,3316651519.10056,3374866165.84161,3496749743.34591,3641460689.42046,3830680147.32004,4032799496.90528,4180138018.80887,4250616305.04776,4279840193.7046,4442813034.63534,4608724292.15863,4813398364.26896,5071041645.23612,7275908034.11422,8735455982.28699,,
High income,HIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8807071929095.09,9191362314894.59,9711971480495.37,10226276817475.4,10875442399620.5,11471649085627.5,12148403196580.2,12676836239306,13435948493906.6,14156015038914.9,14596022308296.6,15162586644773.1,16001520143344.8,17010105340127.6,17181155318415,17161813806146.5,18043280396593.1,18765242697814.8,19563191714740.9,20367707961074.5,20622256553542.3,21014269021956.8,20985434630119.3,21577885436017.7,22584449247823.9,23382995196972.1,24156985671076.5,24996050235541.4,26187244398935.5,27215303816091.6,28059015827044.2,28461659645739.6,29085405700371.3,29480326912088.5,30450426912093.9,31322823427624.6,32276500162900.5,33395978194718.4,34357017731627.6,35552806856976.2,37019640741659.1,37567011442207.9,38148971862083.1,38983395002272.6,40315731233870.9,41477343163829.7,42751743965994.3,43906588329632.9,44147298767167.8,42712612484823.9,44004419403798.4,44853269180143.3,45486101559998.2,46166107863181.6,47131734557328.9,48246432350954.1,49129890244776.2,50297390619573.3,51481556841799.1,52386768723807.9,50150351115437.8,52776246144404.7,,
Hong Kong SAR, China,HKG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,12532801230.9418,14323929830.8738,16581961712.9696,18012685942.703,20650127441.5287,21020729748.8904,21357841103.5231,22083401155.5529,24588385356.907,26852211521.4819,28810563113.76,31867974206.6691,35781316707.3873,36645475996.3167,36825794067.0655,42778376343.4697,47794486685.6057,51742710766.8479,57722410285.2542,63557136856.0339,69443084883.9287,71491479625.9316,75764531182.9509,83321086735.2128,83951968211.5346,93233829314.7662,105725722911.406,114724707144.009,117337001456.875,121831626375.894,128778507525.708,136807760642.613,145291401391.527,154061279694.908,157718399024.401,164434899502.847,172820616877.864,162654084725.727,166731405420.603,179508841257.812,180515539895.727,183506084968.827,189114602751.624,205567699622.259,220755441085.113,236280293902.6,251555413145.239,256908403070.708,250590896883.772,267550066386.129,280431799307.961,285200030245.642,294045581878.199,302168354714.317,309383627028.561,316114033784.956,328114108684.772,337455303240.589,331791971545.541,310076159670.46,329744619774.384,,
Honduras,HND,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2488218720.12615,2534391582.72857,2680495355.5374,2776468795.19125,2926860269.2207,3191365211.95165,3362864144.72378,3563880790.23667,3799032175.39553,3823932508.06677,3962615869.08017,4120922515.97881,4358382635.31796,4701380920.2448,4643664806.12353,4742606525.27394,5240613079.37141,5784792529.18045,6129925504.07782,6473809831.15072,6512610872.72639,6433024486.88472,6299561043.48015,6356615782.56312,6758817663.50754,7139084618.28591,7519653114.76372,8018834457.01324,8158846017.53834,8381407011.27297,8615394853.47169,8329423326.42246,8835326501.2284,9409244413.52161,9429182931.62969,10012783780.5608,10200100565.8851,10669109662.3616,11052155561.8485,10970850259.4923,11770766565.371,12091307288.6849,12545255816.1379,13115693371.7751,13933103118.0994,14776139346.9858,15746524405.4521,16720970853.0584,17428535474.0851,17004738346.4424,17639208999.3343,18315794491.7857,19071996455.0395,19604402633.0241,20203921059.269,20979767785.2104,21796504312.1393,22852090251.4754,23730751926.4043,24360344497.7749,22176498033.542,24956121590.0023,,
Heavily indebted poor countries (HIPC),HPC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,121590622188.704,121165937935.215,130170512150.958,133755548941.486,137679786153.298,143127899342.635,146557823372.731,149186971598.144,155631171610.47,162792515214.96,170179089875.952,177574381992.992,179712300173.533,185471625577.423,196294019653.453,201580159192.834,211250091345.898,219825516867.475,223815113833.291,224412895009.447,225088430455.592,232846751555.372,235051053918.103,236492239302.399,238313257603.262,240801062955.014,248750173895.45,258233899732.225,260672716504.472,266865030051.33,265015787564.421,267277247219.091,266235366638.492,268402426668.079,268698445811.28,282232033467.36,296723899181.31,315122264784.101,325948369529.26,335692619580.346,345748537279.977,359842277802.39,372562215886.941,387535713610.9,409319316770.251,432262279750.087,457824456171.273,482924678729.49,509468080844.586,525923830257.133,557136518592.784,578936390753.211,593500244832.153,626496547995.799,663012355020.993,693082707117.491,724261425216.396,758919741307.285,789846252492.715,822243476978.29,823836866719.525,855700569088.207,,
Croatia,HRV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33385967318.1909,35473654592.7596,37663510304.5764,38539242872.9482,38251680949.4394,39347234700.2683,40557054995.0861,42894575114.8145,45281116004.8261,47162158847.9233,49172617036.5257,51575652378.8411,54155008740.8506,55239118376.5197,51265522910.4937,50638145959.7853,50594286347.9332,49414598778.6684,49218013834.1149,49006691081.5331,50242783066.1173,52031104329.2995,53806649022.2,55313599034.9693,57205880317.0277,52297419557.6084,59133845410.8868,,
Haiti,HTI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6687073952.32033,6491010261.9758,7002993622.6671,6870441481.06033,6757260757.04782,6903339075.58621,6863590560.35752,6718241250.16333,6931989977.47796,7196233503.93201,7243092045.23166,7712471969.82372,7787831131.849,8158167586.12526,8629700629.41373,8726590980.79402,9463013632.28048,9813916035.0932,10423248689.2974,11211290213.9528,12038087878.969,11694676177.0087,11277907713.2482,11380331580.319,11414576936.8244,11483478895.3349,11426348037.9589,11335662975.2757,11358382686.0669,11027464793.6647,11141943420.1683,11351472649.3032,10748717065.9079,10165459862.5526,8950623438.35305,9836529964.64767,10243838373.8804,10520904897.4251,10750454243.5129,11041818215.7659,11137888577.561,11099713700.2224,11216462723.7933,11606883084.9174,11453920991.5982,11805805302.8843,12014620555.3541,12580092268.9792,12914475185.8995,13675186713.5516,12902331959.0731,13560120394.5154,13628249748.5325,14217642128.7726,14462550341.493,14833154471.7456,15102000661.577,15481101856.7737,15739297369.472,15474153940.1499,14956795315.4134,14687836255.8884,,
