,Year,NOC,Total,Event number,Medal share,GDP,GDP/capita,population (millions),GNI,number of 65+
54,1968,JAM,1,172,0.19,7562223483.57129,4172.931203614644,1.812209,1025321012.84051,5.667337487011708
55,1968,JPN,24,172,4.65,1266463886949.18,12537.880893656928,101.011,145604342943.289,6.938408688162675
56,1968,KEN,8,172,1.55,9187096901.87082,865.5740877599033,10.613877,1313695451.39992,2.327763926414448
57,1968,MEX,7,172,1.36,247324378524.184,5243.21839218965,47.170337,28939512000.0,3.017729129219492
58,1968,NOR,2,172,0.39,96883481100.1873,25385.51984736412,3.816486,9993457688.59812,12.57033302362435
59,1968,PAK,1,172,0.19,29148034250.9794,519.3437456093011,56.124743,7976000544.30911,3.3055278311029417
60,1968,PER,0,172,0.0,42958797784.293,3344.854388814933,12.843249,5461022189.66408,4.012224632567662
61,1968,SWE,4,172,0.78,174102879451.687,22004.154741840557,7.912273,29558464912.8068,13.257568337189579
62,1968,TUN,2,172,0.39,5556554325.03504,1161.2436449956333,4.785003,1164761904.7619,2.8518059445312782
63,1968,TUR,2,172,0.39,108299799385.208,3196.1858007104515,33.884075,17411111111.1111,4.573759206943084
64,1968,USA,106,172,20.54,5045178883832.25,25137.16024350169,200.706,948600000000.0,9.71448735962054
65,1972,ARG,1,193,0.17,237021461356.448,9630.010366009157,24.612794,34199500220.4044,6.784191181220628
66,1972,AUS,16,193,2.76,363425663028.39,27580.30378905593,13.177,51818925233.6449,8.466433937922137
67,1972,AUT,3,193,0.52,150903303811.962,20002.55611057579,7.544201,22152287040.8953,14.319090914995506
68,1972,BEL,2,193,0.35,188706688044.546,19432.031032949973,9.711115,37705546695.9949,13.636116964941719
69,1972,BEN,0,193,0.0,2315449323.60301,733.5709843603901,3.156408,408231890.87227,4.89287189742264
70,1972,BRA,1,193,0.17,427465484612.615,4224.201239968046,101.194394,58075347258.6067,3.3016720274049964
71,1972,CMR,0,193,0.0,6281929427.4928,922.5286656010131,6.809468,1376836778.59092,3.906766284825775
72,1972,COL,1,193,0.17,57486374334.6407,2625.1817494586026,21.898055,8473740257.56058,3.075551687124724
73,1972,CUB,7,193,1.21,26317161843.5777,2870.1420408471913,9.169289,7979320041.97272,5.398357495330336
74,1972,ESP,0,193,0.0,437664502790.704,12647.62949521647,34.604469,58555487962.7233,9.975217362820969
75,1972,FIN,8,193,1.38,87006463097.9461,18752.779159740927,4.639657,14863587611.127,9.702010299468258
76,1972,FRA,12,193,2.07,1002318472123.85,19041.768395492047,52.637888,204302990897.269,13.170670905337237
77,1972,GBR,15,193,2.59,1187210145074.44,21167.64913128493,56.086065,183763416583.417,13.418258171615355
78,1972,GHA,1,193,0.17,10543770951.8193,1125.7553905699388,9.365952,2085279606.80586,2.9752661555387006
79,1972,IND,1,193,0.17,203706528992.569,349.50799094994625,582.837973,71072538513.1814,3.6862056000596244
80,1972,ITA,18,193,3.11,894173856797.556,16442.65798864585,54.381345,146590056440.903,11.552801792600018
81,1972,JAM,1,193,0.17,10817742526.98,5648.0698454810445,1.915299,1842214983.71336,6.254950271471974
82,1972,JPN,29,193,5.01,1656605218629.04,15455.136942839124,107.188,318385211551.18,7.4813234690450425
83,1972,KEN,9,193,1.55,13527080499.1591,1097.7186543754422,12.322903,2073233256.99695,2.126682324773635
84,1972,MAR,0,193,0.0,14918163293.6604,927.6635145227934,16.081438,5037326530.16867,3.1083538673593742
85,1972,MEX,1,193,0.17,305920490043.321,5713.501278538064,53.543436,44387480000.0,3.182931704270903
86,1972,NOR,4,193,0.69,114884158313.527,29210.28260167724,3.933004,17216432561.2459,13.143236060782037
87,1972,PAK,1,193,0.17,34685313827.6526,554.8801023915717,62.509565,9280297318.40882,3.314326375491495
88,1972,PER,0,193,0.0,49747252387.1861,3480.669698749492,14.292437,8880977670.54263,4.000731295859482
89,1972,SWE,13,193,2.25,202534930030.788,24935.66231618975,8.1223,48314218251.3019,14.223508119621291
90,1972,TTO,0,193,0.0,6195094978.03937,6115.405133741583,1.013031,1012595638.36985,4.370152542222301
91,1972,TUN,1,193,0.17,7930564449.61083,1490.6661336509492,5.320148,2162020540.76713,3.0302540455641456
92,1972,TUR,1,193,0.17,131964123656.633,3548.564038315899,37.188035,20239436619.7183,4.71326866289117
93,1972,USA,92,193,15.89,5639408133000.0,26867.630316918854,209.896,1280507000000.0,9.975791344284788
94,1976,ARG,0,198,0.0,251909073021.038,9581.84140311135,26.290257,51185002822.6107,7.230754724078962
95,1976,AUS,5,198,0.84,403635812980.55,28763.330220234446,14.033,105063658136.897,8.934297726786859
96,1976,AUT,1,198,0.17,171429635128.008,22659.317777419015,7.565525,43082843445.578,15.017345128064477
97,1976,BEL,6,198,1.01,217419959648.709,22144.523613958918,9.818227,71947319749.2163,14.058862155051008
98,1976,BRA,2,198,0.34,610961422946.065,5489.986664924481,111.286504,150357935666.65,3.556769111913157
99,1976,CIV,0,198,0.0,19521378140.8588,2733.056893251534,7.14269,4503853782.68721,2.49254832563082
100,1976,CUB,13,198,2.19,31727475910.1232,3304.648677392009,9.600862,13525388428.7454,6.284383631386432
101,1976,DOM,0,198,0.0,13062201290.0509,2495.0158309487406,5.235318,3945299900.0,3.093049935075577
102,1976,ESP,2,198,0.34,517510829852.726,14320.480438957566,36.137812,117234501367.819,10.493515766809567
103,1976,FIN,6,198,1.01,98166836909.7293,20773.13091022326,4.725664,31975894753.0389,10.926781929481233
104,1976,FRA,8,198,1.35,1149055358647.74,21291.98898784206,53.966558,373385686970.773,13.655013906945854
105,1976,GBR,12,198,2.02,1250430691746.86,22244.919298090757,56.211968,257121486073.675,14.227765517834209
