Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Armenia,ARM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.2414497192445,28.3089783061886,28.4052828700966,28.5473154231766,28.7456316797242,28.9924446666616,29.2862631866926,29.6161242989698,29.9714334309554,30.3538784158517,30.7041138709829,30.9971388574651,31.3024537319565,31.6030577216634,31.9001057216132,32.1886266699355,32.4708568934759,32.7286283060357,32.9699192686254,33.1291825984531,33.22316221724,33.3767798992132,33.5209341879213,33.6472540608611,33.8044474163703,34.0162186267001,34.2584505446351,34.5262108204301,34.888610619222,34.2510525824303,33.0243531703153,32.2875384471219,32.4961009132605,33.4126233712593,34.0520370286388,34.3832366974421,34.4408344847279,34.5387840991277,34.6754100384194,34.8554130809755,35.0731555365071,35.2739254924703,35.4358418273277,35.5337469383308,35.6034177663178,35.67657484824,35.7776973030769,35.8967352140682,36.0043721620247,36.0919759700111,36.1673805015319,36.2357697707322,36.449126601819,36.7157409306245,36.9649437875658,37.2148565532838,37.4858287375233,37.774477080903,38.0857497311001,38.4075101698148,38.7179891132332,39.0251216958668,39.2749568508047,
American Samoa,ASM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,54.1999461488602,54.6152723457026,54.6622323589648,54.9989315068493,55.3179278230501,55.6393484369512,55.790052356021,57.7117382829053,59.4116829044883,60.960523526054,62.6385224274406,63.4589935842931,63.1031190711088,62.9432137518685,62.1603803832981,62.1923414669258,62.3688234874938,62.3037415445321,62.2185750104471,62.1861650819898,62.070283147291,61.743231706745,61.4874744858932,61.4585585370214,61.53578146925,61.5316317539202,61.4603938607909,61.4301365099115,61.3322793071736,61.1990746511803,61.1992303837393,61.325728550901,61.2923034321616,61.3998746116204,61.4650286080658,61.4393362866805,61.3533824602531,60.823543914068,60.3519941116482,59.8279717954203,59.2808049608168,58.6600850513842,58.7386747821644,58.8117472485942,58.9355081558856,58.9718838089842,58.9343750314777,59.0290480593512,59.021142396944,58.9777643962864,59.2358346477243,59.5951776954224,59.6872496119707,59.792264216444,60.0378919704413,60.3172951623478,60.5264531834214,60.6820135900323,60.93075068202,60.9572088510529,61.1112351920885,61.9171951316406,62.1693775379605,
Austria,AUT,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,23.0821567642265,22.9647944575864,22.8138292679916,22.6571881561541,22.496148495785,22.340060479537,22.1735641279388,21.9981895074392,21.8740370550326,21.7884829503343,21.7024017133323,21.5804530962143,21.3349697337067,21.0983355775651,20.9444011202471,20.882336137565,20.801847855899,20.6774720780928,20.578223174019,20.4977995012865,20.3827227819626,20.234121798827,20.2308116829105,20.2747321774525,20.2872497465428,20.2889364618701,20.2872627709552,20.2856499351912,20.2681707303729,20.1882206692323,20.0460545595447,19.8581772458182,19.6539114001043,19.5054589556586,19.4434482955017,19.4266229741838,19.4133396121657,19.4042299732142,19.3958496332296,19.3710239975256,19.3373804821679,19.3089209756471,19.4811108250143,19.6557795351874,19.8059928296324,19.9444470710317,20.0372225617245,20.1425064013722,20.3163469645362,20.5014956271021,20.693117300085,20.8663547770085,21.0163925441913,21.1385898031126,21.22102098251,21.2315851795834,21.2509162531986,21.3519966772628,21.4981334244893,21.5693159397832,21.6437527812469,21.7167718294642,21.8484776805928,
Azerbaijan,AZE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,25.8132494543587,25.4446517950936,25.2911003682689,25.1425976173563,24.9027200540632,24.7456963920737,24.6219640410777,24.5675289735099,24.5665757300192,24.5858827247052,24.6381608839822,24.6803774406345,24.7453653469846,24.846338666521,24.9672333351209,25.1199233615454,25.294499221588,25.4612629017299,25.6158396291927,25.6547362179434,25.5545329112897,25.4265670568495,25.2955619696267,25.1618935570761,25.0134518906491,24.893353222941,24.7878675981862,24.6706567665646,24.5805064089697,24.4060170563339,24.1589363362694,23.9272619751626,23.6550280748573,23.3846933874153,23.1562617240721,22.9743326154707,22.8267551204431,22.6905878225369,22.5588525211677,22.4726566659359,22.4383992247099,22.4142543643357,22.3967474103488,22.3766896199949,22.330524288208,22.251362929509,22.2082255393627,22.2107023411371,22.1948330556633,22.3816543263662,22.7718952651615,22.9439898171629,22.9100633147242,22.8835248828132,22.8677287309313,22.8649811422355,22.8793709081503,22.9243295613075,22.9957913517323,23.0753461369756,23.1984041408005,23.3856230425883,23.5501863676545,
Burundi,BDI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,25.1023735321034,25.1583850431209,25.19420149149,25.1380604686661,25.0324025739506,24.9363909359871,24.8988041004609,24.8908176617638,24.9236907558524,24.9837549782128,25.0904220982152,25.1665484357649,25.1802908316913,25.2131451119515,25.2462363719771,25.2858979460651,25.3537731405069,25.4355741672887,25.525558425836,25.6167561331394,25.7032437179248,25.8023495732115,25.8753510317205,25.943562592334,26.0103728200214,26.0690272610675,26.1263662915061,26.1708587658611,26.1545938137267,26.1263147789674,26.1151301661149,26.084818350488,26.045742635407,26.0104764997682,25.9967695450286,26.0170087022437,26.14236385528,26.2556396590004,26.3772115046857,26.4952472610403,26.6105596878429,26.6988315833169,26.7597554773471,26.8288291987005,26.8945797373166,26.9284295818809,26.9331087590603,26.9177183620844,26.8876588204284,26.853266148554,26.7899771522156,26.6235705179728,26.6392375500273,26.6941603617468,26.7568360121641,26.7833821586923,26.8298718377976,26.9085405231294,26.9686220087872,27.0049647575329,27.0679104681988,27.1138964432873,27.2109470467599,
Benin,BEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.23610283281754,1.30006534327474,1.36714470533742,1.43728202956346,1.5105264640588,1.58621803440877,1.66531338138784,1.74782900203035,1.83385868144908,1.94174968503813,2.05596698021586,2.17744406638433,2.30646809121967,2.44125420507531,2.58154469960076,2.72642382988262,2.90819512374068,3.12026567469313,3.34263282484863,3.57720269768364,3.82520211043843,4.08776020427501,4.36765901141752,4.66314459983981,4.97609745550396,5.30802331315792,5.50983835307445,5.59788054434169,5.69076562954481,5.78671679688247,5.88566151310851,5.99185440697469,6.1042521504539,6.2166294464219,6.32920223211065,6.44107080057756,6.55583497548773,6.78341795480058,7.10061179014885,7.41954301336778,7.74902532111722,8.08691498056616,8.43751823207691,8.80069829526535,9.17736955819573,9.56717245381222,9.97719233860394,10.2611533966693,10.4406558399623,10.6232182932395,10.8088214535785,10.9943225331906,11.1767731316582,11.3634590444948,11.5573101846455,11.7553465460207,11.9612629463581,12.1792110026196,12.4131583604602,12.6611574397592,12.918177363673,13.187913694794,13.4771988874189,
Bangladesh,BGD,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.72198510334929,1.77157660956762,1.8826482027934,2.00091788387925,2.12742471461422,2.26207590307575,2.4065905034939,2.56002271526657,2.7243350845148,2.90248025609461,3.10480345077852,3.36482411337137,3.64121121544275,3.89501593777357,4.13791054746855,4.33444182888312,4.54804708243301,4.76928909223793,4.99781083160277,5.23869840499757,5.48731668675588,5.71994240694742,5.91921530284748,6.12501150249329,6.34448311489443,6.5808913024496,6.84004637507916,7.12123571463486,7.420936412823,7.7362863655629,8.06692626420714,8.37887270482199,8.59567746819414,8.81092445758333,9.03157535303995,9.26258410301608,9.51095669266234,9.76155404328769,10.0106182951249,10.2621538096254,10.521768666891,10.7297220841081,10.872357922993,11.0296713470598,11.1998024349425,11.3883564272007,11.6167508937937,11.8691498540537,12.1479073652736,12.4336027754949,12.6938826178833,12.9501257248096,13.2088337659733,13.4700832802598,13.7399714784371,14.0235265792308,14.3078178863931,14.5956854113544,14.9030890369843,15.2239971982927,15.545058037569,15.868230928187,16.1992795781664,
Bulgaria,BGR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.99996618948076,9.14699995644028,9.30446804458685,9.47080053650931,9.63989715557062,9.81958194907759,9.97111063776867,10.0986062232243,10.2195886710517,10.3356440916785,10.4651776402444,10.6074519747505,10.7610480166041,10.9102609950833,11.0455371139491,11.2032210103223,11.3691013825385,11.5269071531112,11.7349244931264,11.9439062581436,12.1244682777871,12.3156291835998,12.5148234524708,12.7231245479454,12.9372450458274,13.1852887998913,13.3125165840214,13.2878864840879,13.2678969511146,13.4189451087601,13.65797807345,13.7886746474055,13.9322265942434,13.9856612946193,13.9353978656711,13.9000200688384,13.874341042131,13.8618813031847,13.857401657255,13.8381565152661,13.8095746331901,13.9891513972408,14.4526825466518,14.7384540868828,14.9979136591826,15.2612387145429,15.4921930235171,15.7114764109971,15.9568670845656,16.1963762769088,16.4419812377605,16.6884630081836,16.9283323259267,17.1331080099902,17.3067376824109,17.4943239689211,17.69525108792,17.9034693165452,18.1126163463623,18.3053433166647,18.4736837171538,18.6734369109169,18.9826213412632,
Bahrain,BHR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas, The,BHS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.71761405220786,7.02234109228921,7.33542003714591,7.65899290193751,7.99665752565864,8.35003484320558,8.71982232844125,9.10412072052056,9.50730808721387,9.93137063206784,10.3049336283186,10.6028955273918,10.9133800444185,11.2386888923648,11.584848604531,11.9560691790328,12.3472425884603,12.7394272429462,13.1313385826772,13.4552378964942,13.6856891009022,13.9082595262616,14.1370090016367,14.3687188865183,14.6053784056509,14.8486315789474,15.092552026287,15.3411828701414,15.6550986193294,15.8347689282203,15.8748528365112,15.9379638122238,15.9736680086175,16.0090926404305,16.0991712586982,16.2231745847072,16.3502408419097,16.4911099485413,16.6390901157997,16.8139129595288,17.0385015045678,17.2729066452711,17.5324067147613,17.8070500734478,18.0830277366856,18.3630029858499,18.6343483821423,18.8733487132507,19.0864700143839,19.2823819835126,19.5067797460859,19.7498151219614,19.9806263176369,20.1896897146532,20.3819542012687,20.5602724256734,20.7497978484122,20.9818935194871,21.2386657816658,21.4090107198083,21.6216884691947,21.8281954974961,21.9941364715997,
Belize,BLZ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.7720117113484,18.0748552610163,18.3838836067016,18.6984965262439,19.0203580022395,19.3463703535235,19.6790011572133,20.0171397879853,20.3619799195717,20.7103812712072,21.0667613379265,21.4296668683759,21.8010790595527,22.1782741305621,22.5647991080555,22.9628205288219,23.3739897470709,23.7871876093534,24.2130338825242,24.6557630677423,25.1200644062643,25.6036425100503,26.1113701983503,26.6420068555146,27.1961952204809,27.7675029715157,28.3606075023501,28.9729658809199,29.6070059223359,30.2618640956815,30.9458563280542,31.659951819841,32.3906313667105,32.9019367647034,33.4433970970097,34.0166405002327,34.6168351009536,35.238464715539,35.8842866741451,36.5455977756743,37.2307584523342,37.9420092466526,38.148343765796,38.2423809627908,38.3420141686249,38.4437649375284,38.5430041907589,38.6428819155544,38.7536355358428,38.8706176513983,38.9972190893912,39.1330870777779,39.2812395662809,39.439266098495,39.6099583154216,39.7950241138819,39.9929503778518,40.2044312232757,40.4318894657964,40.6112598669561,40.8371803264735,41.1200754470063,41.4016071517681,
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.1079533930389,21.5891361647008,22.1025461880299,22.638603961394,23.2048500565152,23.802226578315,24.4426043383227,25.1274964262399,25.8595832219698,26.631236739349,27.4437774252587,28.0193166721017,28.5656337840217,29.1305265564794,29.7248075425659,30.3465130776979,30.9930771120279,31.6559830505711,32.3412333337522,33.0518128148946,33.7913168743101,33.9738516359525,34.0577852224293,34.1603415918338,34.2865486669812,34.4363393218377,34.6170413909061,34.8275034432011,35.0679351125218,35.3348390058389,35.6336091954554,35.9689563691137,36.1903008958454,36.3987405396493,36.6222991320339,36.860820167269,37.1172694742324,37.3880001108535,37.6773648547913,37.9908276435991,38.33222382514,38.4206858800845,38.5079657242153,38.6262656089567,38.7646930691428,38.9116902492838,39.07666692995,39.2614497117779,39.4674461718338,39.6875132330605,39.9162205885292,40.1158210006916,40.3262144614949,40.5500671625586,40.7812300866535,41.0195644530347,41.2754448334029,41.5401892597663,41.8070303961535,41.9587621242922,42.1437798471403,42.3701662488589,42.6076998665453,
Barbados,BRB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,30.0983519452067,30.7780088665098,31.309154399914,31.8537913942206,32.407637774903,32.9985313548125,33.5827813248204,34.1182637664119,34.7304569996143,35.4421485638197,36.158455261677,36.260465333991,36.3068543490159,36.3319225510728,36.2970635395024,36.2416425505898,36.2438916344219,36.3292634112095,36.4838832271295,36.6459842396832,36.7040839639403,36.7966086910451,37.0348906327848,37.3531795993062,37.6953841584192,38.0537878554527,38.4027863611261,38.7952311905791,39.2022849424489,39.4153511002636,39.7454701933882,40.1596865902783,40.2782230640129,40.4317114130693,40.5901168535354,40.7758248146366,40.963031748027,41.1862483008397,41.4809591707532,41.7863935098009,42.0466483932434,42.2473079602908,42.4833017799477,42.8006510422757,43.1081829724531,43.4114819078288,43.6911300771658,44.0010854684808,44.2654397893977,44.5038113800647,44.7585698632923,45.0540354196797,45.1754615154561,45.3103663961706,45.4714400181616,45.753071430484,45.8616180285253,45.941238414769,45.924808911805,45.7730877420765,45.7450237404411,45.9864595895614,46.093211898135,
Central Europe and the Baltics,CEB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.0504577194417,10.0560072752781,10.0945761565463,10.1736190930952,10.3033945113234,10.4862278860037,10.6844336990761,10.8653097532705,11.0474554337927,11.2467971788611,11.4964268015688,11.5646363608711,11.4556786535475,11.3505725941509,11.2688749575212,11.2531063484992,11.2968115529954,11.3143816745086,11.2925913178805,11.2492364201949,11.1840539493573,11.3541485352547,11.7126084812986,12.1011913024499,12.5120132135647,12.9248349977165,13.3413969352368,13.7565686483916,14.1702457584009,14.5841256812186,14.9781275281925,15.1171077318191,15.1078255638538,15.1270958950112,15.1638273641135,15.2202476832161,15.3117501078219,15.4343279484874,15.5493508369408,15.637099766783,15.7122037791001,15.7796409166769,15.8307357847274,15.8843145000253,15.9470067831588,16.0169635671897,16.0895593146599,16.1195224494601,16.0890335951776,16.0615204541525,16.0676628955046,16.0625009004855,16.0656287510812,16.0541408415464,16.0316311030061,16.0222476684283,16.0205284917437,16.0442814819022,16.0996715067036,16.1288261141327,16.1533806882872,16.1726588616754,16.2105527355874,
Channel Islands,CHI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
